"","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date"
"9272","US",21440512,"R2E8SMZ9AUD04H","B00DR7VOCG",617256847,"Asus Replacement Laptop Battery for A42-G73 G73JH G73JH-A2 G73JH-B1 G73JH-X1 G73JH-RBBX05 G73JW G73JW-A1 G73JW-XN1 G73SW G73SW-A1 G73SW-BST6 G73SW-XC1 G73SW-XN2 G73SW-XT1 series NoteBook PCs - 8cells 5200mAh","PC",2,1,1,"N","Y","died after a few weeks","Worked for a few weeks now my laptop won't recognize it.",2015-08-30
"9273","US",38022057,"R2EEIL17LDNVED","B00Q8QTKWO",467812859,"Power Supply+Cord for Dell 09RN2C 0HN662 0TR82J 1XRN1 6TFFF 6TM1C 9RN2C A065R039L AA65NM121 CN-0928G4 CN-0K9TGR DA65NM111-00 DA65NS3-00 FA45NE1-00 HA65NM130 LA65NE1-01 PA-1650-02D2 PA-1650-02DD","PC",1,4,5,"N","Y","not as pictured or identified","The DC connector is much larger than as pictured or required. It’s 7.4 mm wide, instead of 4.5 mm needed to be a replacement for AA65NM121.  It’s outer case is also not as pictured.  This is one of three vendors who showed the correct picture and part numbers, but supplied a different product.  (probably all using the same flawed database).",2015-08-30
"9274","US",2394678,"R31HLZ1JDPO2SK","B00LA80PMO",681178090,"Fosmon Samsung Galaxy Tab 4 8.0 Slim Case [DURA FRO] Hard Snap On Back Cover - Retail Packaging (Clear)","PC",5,0,0,"N","Y","Highly recommend this buy!","Great item very durable and premium quality. Awesome buy.",2015-08-30
"9275","US",24110453,"R36O2W5M9QKU2J","B00DUTJ7JI",42492399,"Eye-Fi Pro X2 SDHC Class 10 Wireless Flash Memory Card","PC",5,0,0,"N","Y","Five Stars","working good",2015-08-30
"9276","US",36706888,"R3F4NABLBNUZY2","B00WW8868Q",19418585,"Anker Folio Keyboard Case Bluetooth for iPad 4 / 3 / 2 [ONLY] with 6-Month Battery Life Between Charges and Comfortable Low-Profile Keys","PC",2,51,55,"N","Y","this Anker Bluetooth folio keyboard will work fine so long you are not typing in a quiet ...","For folks who simply needs to convert their iPad to a desktop computer, this Anker Bluetooth folio keyboard will work fine so long you are not typing in a quiet space near someone taking a nap.  The good: sturdy construction, good layout and responsive keys, strong magnet that holds the iPad steady when typing, connects easily with the iPad, strong holders provided to retain the iPad, nice faux leather and grey felt on the inside and cover shuts off the iPad screen when closed.  The keyboard is responsive and keys have good tension feedback by supportive springs.  For the short duration I tried the keyboard folio, I had no battery problem. The unit worked right out of the box and charged without issue.  The bad: works in only one position--desktop landscape with no angle adjustments and no portrait position use. In folio closed position there is no magnet holder or snaps or anything else that will hold the folio closed, which could be resolved by adding strong magnets outside of the iPad holder brackets. Like the IOS software keyboard no escape key is provided-function key and home key combo may be an option (I forgot to try it).  Cover captures fingerprints easily, but cleans easily. The keyboard keys cannot operate quietly.<br /><br />Had it not been for the one position operation mode provided, I would have overlook all other points listed as bad. The iPad is too versatile to have the keyboard operate in on position only. When operating the iPad and keyboard on my knees, another screen angle is required.",2015-08-30
"9277","US",25489533,"R2FJYXQDN5UVMI","B00QDJ2FUK",539798783,"Winbook TW700 Tablet - Windows 8.1 with full-size USB port, IPS Display, and one year of FREE Microsoft Office 365","PC",4,0,0,"N","Y","Four Stars","cant be updated to windows 10 but really like them !!!!",2015-08-30
"9278","US",5917859,"R3KXJ9B0UX8KID","B00PC9H67E",702892240,"Corsair Vengeance LPX 32GB (4 x 8GB) DDR4 DRAM 2400MHz (PC4-19200) C14 memory kit for DDR4 Systems","PC",5,0,0,"N","Y","Five Stars","good thank you",2015-08-30
"9279","US",35034505,"R2L9AJZ54VFQGU","B00WOBOK9A",240172896,"Qable Powerz Hi-Speed Braided Flat Noodle Lightning USB, 6 Feet for iPhone and iPad (Pink / Green / HotPink) (3 Pack)","PC",1,2,8,"N","Y","One Star","They suck",2015-08-30
"9280","US",20452924,"R1HRC5QDB16JF6","B00GM9MELQ",673059230,"Tabsuit Silicone Rubber Gel Case Cover Soft Skin for 7'' Android Tablet inclu. Dragon Touch 7"" Y88, A13 Q88, Matricom G-Tab Nero CX2, ProntoTec 7 Inch Y88, ProntoTec Axius Series 7"" , Tagital 7"" A23, NORIA T2 7"", Zeepad, Chromo, Alldaymall, NeuTab N7 7'', Noria JR 7""","PC",1,0,0,"N","Y","Save your money","Fits fine but the handles are flop not handles at all and it costs more to send back than you pay for it I found out the hard way I paid 8.98 to send it back dumb I know but I didn't look to see the cost before  printing out the label.  Anyway the tablet it's for is junk too so I sent the tablet back too",2015-08-30
"9281","US",11943483,"R2SDXQ76SWS8NT","B00EXS4DA8",842522722,"House Wall+car Ac Power Charger Cord for Acer Iconia Tab Tablet A100 A101 A200 A211 A500 A501 W3 Model Psa18r-120p","PC",1,0,0,"N","Y","One Star","It does't work",2015-08-30
"9282","US",519100,"R1AUZIQCJP3O3I","B00HG2TX9Y",826419182,"UpBright New 9V AC Adapter For Black & Decker P/N 90500144 90509774 Power Supply CHS6000 CHS 6000 Recip-Saw Type 1 / 2 13mm 6V DC Handisaw Hand Saw B&D 9VAC Power Supply Cord Battery Charger","PC",5,0,0,"N","Y","Five Stars","Works for what I bought it for.",2015-08-30
"9283","US",48284138,"R2DYKHN646GUVH","B00M3FGXM4",20152182,"Acer ASPIRE V5-431-4846 Replacement Screen for Laptop LED HD Glossy","PC",5,0,0,"N","Y","Great replacement screen.","Got the screen as a replacement for a damaged screen. Worked out great, with no hassle to change out. The new screen looks and works just like new.",2015-08-30
"9284","US",27209282,"R3E47DXJ90JBLS","B00HV51OXO",334484920,"iPad Air Case, JETech Case Cover for Apple iPad Air 2013 Model with Auto Sleep / Wake Feature","PC",5,0,0,"N","Y","Five Stars","Great for the price!",2015-08-30
"9285","US",34638758,"R1DTNPBG41YBYJ","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","Three Stars","Can't personalize or connect with google.",2015-08-30
"9286","US",1216893,"R165O9Q8C26FR","B00KD74SUS",16435050,"11.10V,6600mAh,Li-ion,Laptop Battery for HP Envy dv6-7218nr,dv6-7223nr, dv6-7226nr,dv6-7227nr, dv6-7227sa,dv6-7228nr, dv6-7229nr,dv6-7229wm, dv6-7234nr,dv6-7240sg, dv6-7245us,dv6-7246us, dv6-7247cl,dv6-7250ca, dv6-7250eb,dv6-7250ec, dv6-7250er,dv6-7250sb, dv6-7250sr,dv6-7251eo","PC",5,0,0,"N","Y","good product quick delivery","battery arrived quickly and the riser feature works well.",2015-08-30
"9287","US",9885199,"R1AFFU8X1JX94P","B00KC6IUO0",331269443,"Fire HD 6","PC",5,0,0,"N","N","Great little tablet!!!","Great little tablet for the money. Compact design makes it easy to carry and has good screen resolution for reading. The fire so works very well and has short learning curve. The only thing that I would like to see in the next generation is reduce the weight by about 25%. Highly recommend it for the money.",2015-08-30
"9288","US",39686972,"R1OKWUU054R2QP","B00L3YXB6W",888537138,"SUPERNIGHT Samsung Galaxy Note Pro 12.2 Inch Bluetooth Keyboard Portfolio Case - DETACHABLE Bluetooth Keyboard Stand Case / Cover for Galaxy Note Pro 12.2"" P900 P901 P905 Tablet, Black Color","PC",3,0,0,"N","Y","Three Stars","3 stars for the keyboard. zero stars for the case. The case offers no support.",2015-08-30
"9289","US",52999841,"R3OXBUFM1XD6F5","B00F0DD0I6",68010748,"NETGEAR DOCSIS 3.0 Cable Modem  Bundle","PC",1,2,3,"N","Y","Get the Asus [[ASIN:B00FB45SI4 ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router]] instead.","The NETGEAR router has slightly better reviews than Asus, but that only counts if it works. Maybe it will work on your network, or maybe it will randomly drop connections like it did with me. The Asus router works perfectly so far.",2015-08-30
"9290","US",113201,"R39WRT2JM4G292","B00VR2ECRM",562001618,"Craig Electronics CMP771BUN 7"" 8 GB Tablet","PC",2,16,16,"N","Y","not a amd A8 more like arm7 with 512mb ram","Going to be fair about this reveiw, does not have an Amd A8 Processor nor does it have 8 gb ram. What it does have is a arm7 with 512mb ram and the listed 8gb storage.  That being said, it is what it is. Have requested a refund. Being that i bought it for the specifications. Now i can get a 512mb ram 7inch tablet for half the price else where...so hopefully beach will honor its mistake and fix its misrepresentation so others wont buy something they're not looking for.",2015-08-30
"9291","US",33518573,"R4KEA2AU1UFFN","B00FJDUPX0",231388728,"ASUS MeMO Pad 8 16GB Tablet (ME180A-A1-WH) White","PC",3,0,0,"N","Y","Three Stars","Good unit but too slow",2015-08-30
"9292","US",22739390,"R2D5VJ96TPS4TH","B00S9Q9UKS",646856866,"SanDisk Internal SSD 120GB 2.5-Inch","PC",1,1,14,"N","Y","Dont bother.","Dont bother. By an Intel. Tried one. Came with password protection on. Wont accept default passwords provided by SanDisk.Wont let me access. Nice papaerweight.",2015-08-30
"9293","US",21211298,"R10UQM7QQO762I","B008IJR79W",964375521,"Kindle Paperwhite Leather Cover","PC",5,0,0,"N","Y","Nice colour and feel to the leather","Nice colour and feel to the leather. Very light weight, so good for long reading sessions. Magnetic on/off is a good feature.",2015-08-30
"9294","US",49585945,"R28MLDTQDXQQMG","B00P8A7FKK",833949961,"TRIDENT Case Kraken AMS Apple iPad Air 2","PC",5,0,0,"N","Y","As good as expected!","As good as I had expected for a Trident case -- awesome!",2015-08-30
"9295","US",41024672,"R2653CQXQ9SGUK","B0093WAL46",24028331,"Y Hebrew Keyboard Cover for MacBook (HEB-M-CB-2)","PC",5,0,0,"N","Y","perfect product. very","Very light, very well adapted, perfect product. very happy",2015-08-30
"9296","US",10527079,"R1F1JE18UCCQOI","B00LCKUT8A",502044167,"Amazon HDMI Adapter for Fire Tablets (4th Generation)","PC",1,0,0,"N","Y","One Star","Did not work on my Amazon HDX 8.9 fire tablet(3rd generation)",2015-08-30
"9297","US",46480806,"R3DVG7MI2YQX50","B00UFF757Q",543978957,"ASUS VM42-S075V Desktop (Discontinued by Manufacturer)","PC",5,0,0,"N","Y","Five Stars","Works great",2015-08-30
"9298","US",14058420,"R2AQGXFUZAX14I","B00CMKS2DI",972869149,"[5hub]Saicoo USB 3.0","PC",5,0,0,"N","Y","Five Stars","Easy to use with SD cards from trail cameras.",2015-08-30
"9299","US",23859778,"R3T8K2GDE4X7MZ","B001FWYGJS",207406150,"TP-Link AC2300 Wireless WiFi Router | Powerful 1.8GHz Dual-Core Processor | 802.11ac Wave 2 MU-MIMO (Archer C2300)","PC",4,0,0,"N","Y","Straightforward set-up and good performance.","Very straightforward router to set-up and install. I have Macs, so could not use the installation CD provided (it's a mini-CD that can't be loaded into the CD drives on my laptop/desktop).  That said, it was still easy to go online to TP-Link's website and download the driver software update and then complete the set-up through a web-browser.<br /><br />Signal strength is good for what I need, even with the router hidden away inside a very solid-wood secretary desk.  No issues with random restarts or spotty connections so far.<br /><br />There are also iPhone and Android apps for setting up and managing the router, which look pretty nice (although I haven't had to use it much so far since everything has been working well). I think you could get this set up with the app without having to connect another computer to the router, but didn't try that myself.",2015-08-30
"9300","US",41357846,"R2BOR2SZK7NY5M","B001DPOF70",184861697,"Samsung BP31-00010B Fan-Dc","PC",5,0,0,"N","Y","good product","works well",2015-08-30
"9301","US",37535731,"R12JF679102ZMY","B00P1Q9XNI",36305072,"NETGEAR Nighthawk AC1900 Dual Band WiFi Gigabit Router (R7000) (Certified Refurbished)","PC",4,0,0,"N","N","Four Stars","Good range. Have not lost my connection since I switched to this router.",2015-08-30
"9302","US",24055085,"R2G3A729QIBLNW","B00B4QESVQ",674786467,"HGST Travelstar 7K1000 2.5-Inch 1TB 7200 RPM SATA III 32MB Cache Internal Hard Drive 0J22423","PC",5,0,0,"N","Y","The combination of Intel Smart drive tech","This drive really impressed me. The combination of Intel Smart drive tech, Windows 8.1Pro and this drive made my boot time at 5 seconds, instead of 12. This drive is awesome.",2015-08-30
"9303","US",40048564,"R38VES42Q9H1KA","B000UEZ36W",398163686,"SteelSeries QcK Gaming Mouse Pad","PC",5,0,0,"N","Y","Five Stars","Great size",2015-08-30
"9304","US",8194360,"R1JGHKWLZDTGMR","B00I15SB16",479473290,"Kindle, 6"" Glare-Free Touchscreen Display","PC",3,0,0,"N","Y","Three Stars","Still an issue with reflection when<br /> Outside.",2015-08-30
"9305","US",511976,"RUFX9HSQT0WYE","B000MYP9I2",515507239,"1300W HP Power Supply w/PFC PLG Mod F / ML570 G3 337867-001 364360-001 364360001","PC",5,0,0,"N","Y","Great product best value for bench top supply!","Great power supply! Why pay 300.00 for a pc power supply if you want a high power power suppy in your home. It has nice copper pads to solder your lines to.( Much easier then messing with all them wires on pc supply. Has 1300 watts but be sure to notice that is at 220 volts. It can still be used on 110 and still has more power then 3 250 watt supply I have bridged together. I use it in my home to push 2 15&#34;<br />subs with ppi 1000 watt amp on my home theater system. with no problems at all.hadn't cut out once... Great product! Can't go wrong for the money. If you plan on doing this get a line output converter and wire it with you 2 rear speakers to get your rca&#34;s for your amp.",2015-08-30
"9306","US",42348664,"R1MOGO80OTGDQ8","B00T9QIB8Y",11647705,"HUHD Fiber-optical Wireless 2.4ghz 2015 New Stereo Gaming Headsets Over-ear Headphones for Xbox 360 PS3 PS4 PC Compatible With Xbox One With Using of Kinect or Microsoft Adaptor with Detachable Microphone (Black/blue)","PC",1,0,0,"N","Y","Bad Adapter","The connection piece that goes from the headset to the controller does not work, people can hear me but I cannot hear them, I'm dissatisfied because after all, I paid for one day shipping, and still had to switch to my old mic.",2015-08-30
"9307","US",13018206,"R2GCF3PLGU6HB3","B00EV5FUFU",772907448,"Upstar  LED Monitor","PC",5,0,0,"N","Y","Great monitor. Came really quickly","Great monitor.  Came really quickly.  Was a great price!  Works perfectly as a secondary monitor for my laptop!  Would buy it again!",2015-08-30
"9308","US",879665,"R1LDOHY8ODY1O4","B00KR2VPNC",774906146,"New Rechargable Battery Pack Model No. PA5109U-1BRS.Toshiba LAPTOP C50-A C50D-A 4400mAh 6 cell","PC",2,0,0,"N","Y","Two Stars","it discharges too quickly",2015-08-30
"9309","US",13716978,"R1Z64T9LNMA6GU","B00PMDEAYW",125688855,"NeuTab 7'' Quad Core Google Android 4.4 KitKat Tablet (White)","PC",2,0,0,"N","Y","Screen scratches really easily and the charge doesn't last any time","Screen scratches really easily and the charge doesn't last any time, you can watch the percentage drop. Knew I wasn't getting top of the line by no means but this tablet got a lot of good reviews so I don't know if we got a dud or what!",2015-08-30
"9310","US",17806229,"R1AR7NHFXP9K0L","B010QD6W9I",808176581,"Samsung 850 EVO Parent","PC",5,1,1,"N","Y","All I know is my mid 2012 MacBook Pro went ...","All I know is my mid 2012 MacBook Pro went from taking more than two and a half minutes to start up to 19 seconds. No complaints here.",2015-08-30
"9311","US",13423541,"R1L8VC7A430QUG","B00IT3UBX6",753982782,"i-Blason Samsung Galaxy Note Pro 12.2 Case / Galaxy Tab Pro 12.2 Case - Armorbox Dual Layer Hybrid Full-body Protective Cover with Kickstand and Impact Resistant Bumpers","PC",5,0,0,"N","Y","I Blason Note protector","Just what I wanted to protect my new Galaxy Note Pro. The neoprene outer fit perfectly onto the snap together framework. The kick stand really is sweet for streaming programing. A great value at the price!",2015-08-30
"9312","US",106729,"R2X20PKMCR19BW","B00NI5CUSO",95352663,"Poetic Turtle Skin Rugged Protective Silicone Case for LG G Pad 10.1","PC",5,0,0,"N","Y","happy","Very happy",2015-08-30
"9313","US",429447,"R2OB28SIQLH3TU","B007IFAP6Y",766165754,"USB 3.0 40 Pin Data Sync Charger Cable for EeePad TF101 TF201 SL201","PC",5,0,0,"N","Y","amazing","Amazing how quickly it arrived and it work perfectly I'm totally getting my chargers from here now on",2015-08-30
